Date/Time,Electricity:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Refrigeration:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Heating:Gas [J](Hourly) 
 08/18  15:00:00,644555729.8762002,53575222.96443433,239338165.7517659,35135508.67872004,0.0,267144393.96,83806142.40000008,691804.8,18439714.285714285,52553546.75894255,52553546.75894255,52553546.75894255 
 08/18  16:00:00,617506344.2729079,54175630.27609268,214442289.67681516,35735915.9903784,0.0,262425042.72,83691799.20000009,2771582.4,18439714.285714285,53860975.59592309,53860975.59592309,53860975.59592309 
 08/18  17:00:00,614372207.9740169,53018207.606722388,202722772.92729456,34578493.3210081,0.0,268471322.64,83750234.4,6409670.4,18439714.285714285,55712039.81817675,55712039.81817675,55712039.81817675 
 08/18  18:00:00,548299392.3506453,47907382.80734771,201944203.30329777,29467668.521633429,0.0,205460378.64,84192901.20000004,8794526.4,18439714.285714285,58369915.50629275,58369915.50629275,58369915.50629275 
 08/18  19:00:00,496850516.83761838,35950472.539523418,220534069.25809513,17510758.25380913,0.0,147806090.64,83783674.79999991,8776209.6,18439714.285714285,61797030.303478989,61797030.303478989,61797030.303478989 
 08/18  20:00:00,458839930.01613637,23490656.77426183,202861484.20187456,5050942.488547546,0.0,140679674.64,83023783.19999998,8784331.2,18439714.285714285,66367815.85341552,66367815.85341552,66367815.85341552 
 08/18  21:00:00,446389466.363737,18439714.285714285,199597085.39802284,0.0,0.0,136689301.07999999,83037751.19999995,8625614.4,18439714.285714285,71290235.06117893,71290235.06117893,71290235.06117893 
 08/18  22:00:00,344820621.37421837,18439714.285714285,106098433.12850416,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,74972038.76406332,74972038.76406332,74972038.76406332 
 08/18  23:00:00,266052036.9905539,18439714.285714285,100782367.38483933,0.0,0.0,58258222.92,79903436.40000008,8668296.0,18439714.285714285,85566782.88888687,85566782.88888687,85566782.88888687 
 08/18  24:00:00,233572485.71145765,18439714.285714285,77106019.94574324,0.0,0.0,57423439.08,74723965.2,5879347.2,18439714.285714285,100356239.73358654,100356239.73358654,100356239.73358654 
 08/19  01:00:00,244993215.04197843,18716142.85714286,79352738.18483538,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18716142.85714286,112783173.0832285,112783173.0832285,112783173.0832285 
 08/19  02:00:00,244516516.25510258,18716142.85714286,78076138.11795965,0.0,0.0,71146043.28,72984211.19999999,3593980.8000000005,18716142.85714286,119430363.12305129,119430363.12305129,119430363.12305129 
 08/19  03:00:00,244885297.94653685,18716142.85714286,77789360.1693939,0.0,0.0,71177013.72,73610485.19999999,3592296.0,18716142.85714286,126030946.87898837,126030946.87898837,126030946.87898837 
 08/19  04:00:00,246400757.01503814,18716142.85714286,77796300.79789518,0.0,0.0,71417849.75999999,74879852.39999996,3590611.2,18716142.85714286,126098184.66273879,126098184.66273879,126098184.66273879 
 08/19  05:00:00,246733447.26877944,18716142.85714286,76715947.85163635,0.0,0.0,72407216.16,75312471.60000006,3581668.8000000005,18716142.85714286,129038325.42066886,129038325.42066886,129038325.42066886 
 08/19  06:00:00,248847465.56975264,18716142.85714286,71204478.5526097,0.0,0.0,75165766.56,77202194.39999996,6558883.200000001,18716142.85714286,130706030.39552768,130706030.39552768,130706030.39552768 
 08/19  07:00:00,399906037.36895027,18716142.85714286,145428995.91180737,0.0,0.0,146805460.2,80247873.59999995,8707564.799999999,18716142.85714286,117324058.74706939,117324058.74706939,117324058.74706939 
 08/19  08:00:00,465600630.8565208,18676653.06122449,201116746.7552961,0.0,0.0,156021643.44,83338419.60000007,6447168.0,18676653.06122449,102165973.14561793,102165973.14561793,102165973.14561793 
 08/19  09:00:00,520591569.23875579,18637163.265306124,180853545.0134496,0.0,0.0,234595960.56,84053905.20000009,2450995.2,18637163.265306124,85547570.62392403,85547570.62392403,85547570.62392403 
 08/19  10:00:00,609103659.4024536,19542521.944281095,204298534.89817248,1102807.6585668079,0.0,299146505.76,84613298.39999993,1502798.4,18439714.285714285,64283151.48331834,64283151.48331834,64283151.48331834 
 08/19  11:00:00,600332176.6386006,25204863.61276365,202277634.66583709,6765149.327049367,0.0,287326674.36,83900671.19999999,1622332.8,18439714.285714285,60132956.92373117,60132956.92373117,60132956.92373117 
 08/19  12:00:00,602760720.3596548,29629888.47761599,200778838.40203888,11190174.191901705,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,60157905.39296425,60157905.39296425,60157905.39296425 
 08/19  13:00:00,619025687.8447487,34191712.65338655,205127295.83136238,15751998.367672265,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,60292603.263374108,60292603.263374108,60292603.263374108 
 08/19  14:00:00,662476864.5847005,40329860.48371866,246397684.86098195,21890146.198004374,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,58935009.01639674,58935009.01639674,58935009.01639674 
 08/19  15:00:00,664717751.8838922,45898561.95944719,239484928.76444499,27458847.673732908,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,57359084.765342589,57359084.765342589,57359084.765342589 
 08/19  16:00:00,629587734.3357105,46485350.01171271,206522040.00399775,28045635.725998418,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,58645464.053568828,58645464.053568828,58645464.053568828 
 08/19  17:00:00,634944589.6820819,42329938.4090457,206291503.83303643,23890224.12333142,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,62176634.3343994,62176634.3343994,62176634.3343994 
 08/19  18:00:00,622413453.3321214,35670530.49506615,205219356.5970553,17230816.20935187,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,65256670.68958648,65256670.68958648,65256670.68958648 
 08/19  19:00:00,622908931.5974664,27503338.690857367,244271937.8666092,9063624.405143083,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,66952879.33417448,66952879.33417448,66952879.33417448 
 08/19  20:00:00,570148796.6227703,21505054.907093117,205388272.67567737,3065340.6213788327,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,67776920.71747414,67776920.71747414,67776920.71747414 
 08/19  21:00:00,529012833.94612357,18439714.285714285,199144692.9804094,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,74964544.1602225,74964544.1602225,74964544.1602225 
 08/19  22:00:00,343500259.22347566,18439714.285714285,104778070.97776142,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,82545660.41722122,82545660.41722122,82545660.41722122 
 08/19  23:00:00,270765679.4476459,18439714.285714285,91650049.84193135,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18439714.285714285,94219972.94260861,94219972.94260861,94219972.94260861 
 08/19  24:00:00,246660156.47529266,18439714.285714285,76347730.70957825,0.0,0.0,71269399.08,74723965.2,5879347.2,18439714.285714285,107279624.63341522,107279624.63341522,107279624.63341522 
 08/20  01:00:00,244545065.47954176,18696397.959183676,78924333.5203579,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18696397.959183676,117297702.69485772,117297702.69485772,117297702.69485772 
 08/20  02:00:00,244924341.22817184,18716142.85714286,78483963.09102887,0.0,0.0,71146043.28,72984211.19999999,3593980.8000000005,18716142.85714286,123174162.83572696,123174162.83572696,123174162.83572696 
 08/20  03:00:00,245223870.71270956,18716142.85714286,78127932.9355666,0.0,0.0,71177013.72,73610485.19999999,3592296.0,18716142.85714286,129282402.60043365,129282402.60043365,129282402.60043365 
 08/20  04:00:00,246391831.90046848,18716142.85714286,77787375.68332552,0.0,0.0,71417849.75999999,74879852.39999996,3590611.2,18716142.85714286,129737728.93761789,129737728.93761789,129737728.93761789 
 08/20  05:00:00,246576926.98794774,18716142.85714286,76559427.57080466,0.0,0.0,72407216.16,75312471.60000006,3581668.8000000005,18716142.85714286,128865693.54009216,128865693.54009216,128865693.54009216 
 08/20  06:00:00,217115525.55478526,18716142.85714286,39472538.53764224,0.0,0.0,75165766.56,77202194.39999996,6558883.200000001,18716142.85714286,131837268.32519448,131837268.32519448,131837268.32519448 
 08/20  07:00:00,356979138.46494576,18693107.14285714,102525132.72208852,0.0,0.0,146805460.2,80247873.59999995,8707564.799999999,18693107.14285714,116186946.9919014,116186946.9919014,116186946.9919014 
 08/20  08:00:00,464679890.2644173,18647035.714285718,200225623.5101314,0.0,0.0,156021643.44,83338419.60000007,6447168.0,18647035.714285718,102968727.73375584,102968727.73375584,102968727.73375584 
 08/20  09:00:00,521384266.8970263,18607545.91836735,181675860.01865883,0.0,0.0,234595960.56,84053905.20000009,2450995.2,18607545.91836735,81371434.49198638,81371434.49198638,81371434.49198638 
 08/20  10:00:00,613209739.5054708,23261172.293703148,204685964.65176777,4821458.007988861,0.0,299146505.76,84613298.39999993,1502798.4,18439714.285714285,58574757.16521129,58574757.16521129,58574757.16521129 
 08/20  11:00:00,610622705.6677576,35020016.051802229,202753011.25595559,16580301.76608794,0.0,287326674.36,83900671.19999999,1622332.8,18439714.285714285,55210555.29012923,55210555.29012923,55210555.29012923 
 08/20  12:00:00,616486844.0412229,42145673.5688223,201989176.9924007,23705959.28310802,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,54393893.80234855,54393893.80234855,54393893.80234855 
 08/20  13:00:00,632652368.2628995,47134502.94127537,205811185.9616244,28694788.65556109,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,54713091.39849355,54713091.39849355,54713091.39849355 
 08/20  14:00:00,688525485.3032721,50462793.08341798,262313372.9798543,32023078.79770369,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,55112826.706153798,55112826.706153798,55112826.706153798 
 08/20  15:00:00,671626941.3307171,51772484.4777247,240520195.6929924,33332770.192010419,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,56390567.14406128,56390567.14406128,56390567.14406128 
 08/20  16:00:00,632494382.6701422,49474382.74218204,206439655.60796,31034668.456467757,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,59695443.39967099,59695443.39967099,59695443.39967099 
 08/20  17:00:00,639937662.1391872,47371093.39003306,206243421.30915434,28931379.10431878,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,61459882.17053252,61459882.17053252,61459882.17053252 
 08/20  18:00:00,629869827.9797074,43009066.37741836,205337195.36228899,24569352.091704087,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,63197836.819429878,63197836.819429878,63197836.819429878 
 08/20  19:00:00,630289325.8739743,33853306.86474296,245302363.96923156,15413592.579028678,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,65739932.12417717,65739932.12417717,65739932.12417717 
 08/20  20:00:00,573288840.6735431,24550606.147604135,205482765.48593918,6110891.861889853,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,67453451.80319764,67453451.80319764,67453451.80319764 
 08/20  21:00:00,528647620.339123,18536923.654122786,198682270.00500048,97209.36840850202,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,77054508.02856492,77054508.02856492,77054508.02856492 
 08/20  22:00:00,342799847.876959,18439714.285714285,104077659.63124478,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,88338978.41678259,88338978.41678259,88338978.41678259 
 08/20  23:00:00,270089246.75234219,18439714.285714285,90973617.14662764,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18439714.285714285,101651428.90683821,101651428.90683821,101651428.90683821 
 08/20  24:00:00,246064750.66926948,18479204.08163265,75712835.10763669,0.0,0.0,71269399.08,74723965.2,5879347.2,18479204.08163265,115410525.3364629,115410525.3364629,115410525.3364629 
 08/21  01:00:00,244246952.04338429,18716142.85714286,78606475.18624126,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18716142.85714286,121101020.64123227,121101020.64123227,121101020.64123227 
 08/21  02:00:00,244658538.32695703,18716142.85714286,78218160.18981406,0.0,0.0,71146043.28,72984211.19999999,3593980.8000000005,18716142.85714286,127328706.54724403,127328706.54724403,127328706.54724403 
 08/21  03:00:00,244954542.05881144,18716142.85714286,77858604.28166847,0.0,0.0,71177013.72,73610485.19999999,3592296.0,18716142.85714286,131480727.81843707,131480727.81843707,131480727.81843707 
 08/21  04:00:00,246401545.81496714,18716142.85714286,77797089.59782414,0.0,0.0,71417849.75999999,74879852.39999996,3590611.2,18716142.85714286,132528940.63490236,132528940.63490236,132528940.63490236 
 08/21  05:00:00,246366840.62662638,18716142.85714286,76349341.20948333,0.0,0.0,72407216.16,75312471.60000006,3581668.8000000005,18716142.85714286,137328049.68896453,137328049.68896453,137328049.68896453 
 08/21  06:00:00,254514292.80573947,18716142.85714286,76871305.7885965,0.0,0.0,75165766.56,77202194.39999996,6558883.200000001,18716142.85714286,136027524.91012735,136027524.91012735,136027524.91012735 
 08/21  07:00:00,410303680.27705076,18716142.85714286,155826638.81990779,0.0,0.0,146805460.2,80247873.59999995,8707564.799999999,18716142.85714286,125887846.27250383,125887846.27250383,125887846.27250383 
 08/21  08:00:00,462172522.7198731,18686525.510204086,197678766.16966886,0.0,0.0,156021643.44,83338419.60000007,6447168.0,18686525.510204086,116603629.4056675,116603629.4056675,116603629.4056675 
 08/21  09:00:00,519028771.8644016,18637163.265306124,179290747.6390954,0.0,0.0,234595960.56,84053905.20000009,2450995.2,18637163.265306124,102152260.10893293,102152260.10893293,102152260.10893293 
 08/21  10:00:00,607300995.0730699,18439714.285714285,203598678.22735567,0.0,0.0,299146505.76,84613298.39999993,1502798.4,18439714.285714285,82093795.14112783,82093795.14112783,82093795.14112783 
 08/21  11:00:00,592747311.8633201,18439714.285714285,201457919.21760593,0.0,0.0,287326674.36,83900671.19999999,1622332.8,18439714.285714285,69611079.29233152,69611079.29233152,69611079.29233152 
 08/21  12:00:00,591386487.4510702,20311203.489773744,198723290.4812965,1871489.204059457,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,65248342.25234043,65248342.25234043,65248342.25234043 
 08/21  13:00:00,619680321.8617058,34917960.53125431,205055681.97045166,16478246.245540023,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,60982864.915513668,60982864.915513668,60982864.915513668 
 08/21  14:00:00,666330298.350985,44500825.51938727,246080153.591598,26061111.233672985,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,57737332.39864494,57737332.39864494,57737332.39864494 
 08/21  15:00:00,665500783.6534461,46822084.00472195,239344438.48872415,28382369.719007665,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,58461071.88862459,58461071.88862459,58461071.88862459 
 08/21  16:00:00,628929220.5444118,45988681.56154002,206360194.66287167,27548967.27582574,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,60905650.5005423,60905650.5005423,60905650.5005423 
 08/21  17:00:00,635056990.5881543,42555300.57190178,206178542.5762527,24115586.2861875,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,63671630.59947563,63671630.59947563,63671630.59947563 
 08/21  18:00:00,623130244.1982522,36433432.44400338,205173245.51424889,17993718.158289095,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,66276955.61107525,66276955.61107525,66276955.61107525 
 08/21  19:00:00,621435025.5730596,26799485.929916786,243501884.603143,8359771.6442025,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,68820534.3104589,68820534.3104589,68820534.3104589 
 08/21  20:00:00,566665021.5793328,19052553.704462679,204356998.83487035,612839.4187483917,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,73639948.90642032,73639948.90642032,73639948.90642032 
 08/21  21:00:00,527526548.2139321,18439714.285714285,197658407.24821807,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,83690459.84857837,83690459.84857837,83690459.84857837 
 08/21  22:00:00,342487481.4618218,18439714.285714285,103765293.21610749,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,94130978.74602039,94130978.74602039,94130978.74602039 
 08/21  23:00:00,267657320.36614976,18439714.285714285,88541690.76043526,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18439714.285714285,113734752.19312611,113734752.19312611,113734752.19312611 
